Date,Time,Classification_Code,Crime_Cat,Cat_Num,Latitude,Longitude
11/10/2016,6:14:00,121,FELONY,0,40.810772767,-73.95259159
4/19/2017,22:30:00,126,FELONY,0,40.701016395,-73.984796409
6/8/2017,23:00:00,351,MISDEMEANOR,2,40.767970226,-73.833205965
9/15/2017,11:00:00,351,MISDEMEANOR,2,40.653759742,-73.901653148
1/3/2017,18:00:00,351,MISDEMEANOR,2,40.808485247,-73.91294065
2/8/2017,9:00:00,578,VIOLATION,1,40.863563045,-73.821874385
7/19/2017,14:51:00,340,MISDEMEANOR,2,40.746851229,-73.985724288
5/12/2017,10:00:00,351,MISDEMEANOR,2,40.743418414,-73.998002172
8/8/2017,17:08:00,109,FELONY,0,40.600386721,-73.952823792
4/7/2017,6:55:00,351,MISDEMEANOR,2,40.818768839,-73.850528931
7/11/2017,16:15:00,578,VIOLATION,1,40.752124928,-73.975559441
6/15/2017,10:00:00,351,MISDEMEANOR,2,40.637475072,-74.028281967
8/11/2017,21:30:00,126,FELONY,0,40.671884666,-73.776769365
2/27/2017,13:30:00,235,MISDEMEANOR,2,40.679980738,-73.776233907
7/5/2017,19:18:00,361,MISDEMEANOR,2,40.834280024,-73.88745537
5/31/2017,15:00:00,578,VIOLATION,1,40.662451925,-73.981979329
1/1/2017,2:00:00,109,FELONY,0,40.708416863,-73.928216754
3/3/2017,9:00:00,361,MISDEMEANOR,2,40.652838636,-73.728317153
9/25/2017,20:45:00,344,MISDEMEANOR,2,40.742717481,-73.984530673
3/19/2017,4:56:00,361,MISDEMEANOR,2,40.846559347,-73.923712335
7/26/2017,19:00:00,236,MISDEMEANOR,2,40.679980738,-73.776233907
3/13/2017,15:20:00,105,FELONY,0,40.63556059,-73.978023324
3/1/2017,2:15:00,117,FELONY,0,40.886055507,-73.878756719
1/2/2017,18:15:00,109,FELONY,0,40.687322352,-73.842018282
6/16/2017,20:50:00,341,MISDEMEANOR,2,40.609130345,-74.000339986
4/10/2017,22:07:00,118,FELONY,0,40.723776501,-73.989625588
4/27/2017,7:30:00,578,VIOLATION,1,40.552447613,-74.170163266
5/15/2017,8:07:00,578,VIOLATION,1,40.757885135,-73.883899056
2/10/2017,8:30:00,107,FELONY,0,40.691531455,-73.997632307
3/27/2017,0:30:00,109,FELONY,0,40.867847679,-73.864385525
7/26/2017,3:00:00,117,FELONY,0,40.723044005,-73.994910982
6/5/2017,8:51:00,578,VIOLATION,1,40.740596501,-73.723278868
8/13/2017,14:00:00,341,MISDEMEANOR,2,40.708941792,-73.924977158
7/19/2017,13:00:00,341,MISDEMEANOR,2,40.794066746,-73.798545483
9/1/2017,23:00:00,578,VIOLATION,1,40.857454424,-73.847542764
3/1/2017,16:50:00,351,MISDEMEANOR,2,40.874626271,-73.836250617
5/20/2017,14:45:00,341,MISDEMEANOR,2,40.826906394,-73.935900956
8/12/2017,16:00:00,351,MISDEMEANOR,2,40.695287096,-73.804137862
11/25/2016,11:40:00,361,MISDEMEANOR,2,40.823273246,-73.919732064
8/8/2017,10:15:00,361,MISDEMEANOR,2,40.721184076,-73.979420094
7/15/2017,12:00:00,109,FELONY,0,40.707295394,-73.93977791
2/14/2017,13:05:00,341,MISDEMEANOR,2,40.778489916,-73.954235779
6/26/2017,9:00:00,109,FELONY,0,40.699106266,-73.915568293
8/9/2017,15:00:00,341,MISDEMEANOR,2,40.657739603,-73.868597031
8/8/2017,16:35:00,106,FELONY,0,40.711933313,-73.998226754
4/18/2017,6:30:00,109,FELONY,0,40.738509764,-73.984434219
6/10/2017,12:35:00,352,MISDEMEANOR,2,40.578521154,-73.96721361
9/10/2017,3:10:00,113,FELONY,0,40.89155206,-73.849840834
6/23/2017,20:00:00,578,VIOLATION,1,40.722862816,-73.974192033
2/9/2017,16:48:00,109,FELONY,0,40.598773559,-73.937236264
7/31/2017,11:30:00,341,MISDEMEANOR,2,40.742285967,-73.98063694
3/10/2017,17:36:00,341,MISDEMEANOR,2,40.721271551,-73.84339889
7/22/2017,6:50:00,106,FELONY,0,40.73876604,-74.002927983
8/15/2017,18:45:00,578,VIOLATION,1,40.684461543,-73.97775121
3/21/2017,5:30:00,117,FELONY,0,40.708117539,-73.962659293
8/29/2017,13:00:00,365,MISDEMEANOR,2,40.677675555,-73.806767341
7/17/2017,21:08:00,341,MISDEMEANOR,2,40.701271891,-73.942235786
7/30/2017,12:35:00,109,FELONY,0,40.752797126,-73.994883445
8/5/2017,18:50:00,341,MISDEMEANOR,2,40.754171029,-73.982503147
1/1/2017,0:00:00,351,MISDEMEANOR,2,40.704618284,-73.924210189
1/18/2017,15:13:00,343,MISDEMEANOR,2,40.818568337,-73.927313946
3/30/2017,14:00:00,341,MISDEMEANOR,2,40.720022159,-73.80854935
1/10/2016,13:45:00,235,MISDEMEANOR,2,40.611059891,-73.996749152
7/13/2017,21:00:00,351,MISDEMEANOR,2,40.689097532,-73.925616087
7/20/2017,23:00:00,341,MISDEMEANOR,2,40.722521583,-73.984600298
5/30/2017,21:00:00,341,MISDEMEANOR,2,40.827380775,-73.910491364
7/1/2017,3:15:00,344,MISDEMEANOR,2,40.637520131,-73.957571617
3/23/2017,18:20:00,344,MISDEMEANOR,2,40.799293869,-73.945361652
7/17/2017,19:27:00,109,FELONY,0,40.683514231,-73.975930718
4/16/2017,20:29:00,126,FELONY,0,40.814040017,-73.9427629
5/17/2017,14:00:00,341,MISDEMEANOR,2,40.809596838,-73.949785598
2/14/2017,0:35:00,106,FELONY,0,40.791151867,-73.884371919
3/7/2017,17:00:00,344,MISDEMEANOR,2,40.845658153,-73.850005874
8/9/2017,10:00:00,351,MISDEMEANOR,2,40.650352005,-73.917230065
4/5/2017,17:00:00,341,MISDEMEANOR,2,40.805928979,-73.923220684
9/1/2017,1:30:00,341,MISDEMEANOR,2,40.692482905,-73.927289123
3/19/2017,17:24:00,578,VIOLATION,1,40.717076961,-73.996657408
6/18/2017,16:00:00,341,MISDEMEANOR,2,40.651676355,-73.93186002
5/26/2017,14:02:00,578,VIOLATION,1,40.801755583,-73.934260057
7/13/2017,23:00:00,236,MISDEMEANOR,2,40.701284882,-73.888862827
8/29/2017,12:10:00,126,FELONY,0,40.587879866,-73.808575342
5/28/2017,4:32:00,118,FELONY,0,40.661865312,-73.866473124
3/7/2017,19:45:00,105,FELONY,0,40.748338182,-73.863242922
3/1/2016,16:00:00,109,FELONY,0,40.821270547,-73.939230368
4/12/2017,0:30:00,351,MISDEMEANOR,2,40.748128416,-74.001228528
7/28/2017,20:00:00,351,MISDEMEANOR,2,40.726295912,-73.800016719
5/12/2017,15:00:00,109,FELONY,0,40.721731455,-73.801653852
7/10/2017,19:17:00,358,MISDEMEANOR,2,40.838883008,-73.902648001
4/2/2017,19:26:00,578,VIOLATION,1,40.752910674,-73.93504456
4/29/2017,8:12:00,361,MISDEMEANOR,2,40.819095837,-73.942852488
7/15/2017,10:00:00,344,MISDEMEANOR,2,40.631630633,-73.930947371
9/25/2017,18:40:00,578,VIOLATION,1,40.760110985,-73.98480819
6/4/2017,4:00:00,126,FELONY,0,40.838424184,-73.866530759
8/26/2017,19:00:00,109,FELONY,0,40.591366819,-74.089526418
5/5/2017,7:30:00,344,MISDEMEANOR,2,40.754325314,-73.986866865
5/24/2017,14:30:00,341,MISDEMEANOR,2,40.637305898,-74.023860935
1/25/2017,18:45:00,578,VIOLATION,1,40.724613672,-74.010146538
5/22/2017,15:10:00,341,MISDEMEANOR,2,40.791240623,-73.944924059
6/27/2017,11:00:00,341,MISDEMEANOR,2,40.682389474,-73.958714859
6/21/2017,14:30:00,351,MISDEMEANOR,2,40.68668596,-73.786192104
1/21/2017,2:45:00,359,MISDEMEANOR,2,40.866008735,-73.869143605
5/3/2017,21:30:00,359,MISDEMEANOR,2,40.708774095,-73.998533426
6/24/2017,17:10:00,341,MISDEMEANOR,2,40.840060898,-73.917232572
7/11/2017,18:41:00,361,MISDEMEANOR,2,40.595548781,-73.769646479
3/23/2017,4:30:00,578,VIOLATION,1,40.756191974,-73.972590944
6/5/2017,20:00:00,351,MISDEMEANOR,2,40.702016681,-73.835296884
8/11/2017,22:50:00,106,FELONY,0,40.89461574,-73.861296238
3/13/2017,8:40:00,578,VIOLATION,1,40.816088874,-73.917688689
4/15/2017,17:00:00,344,MISDEMEANOR,2,40.718564066,-73.988201454
7/17/2017,14:31:00,341,MISDEMEANOR,2,40.740549455,-73.987201575
1/24/2017,12:40:00,359,MISDEMEANOR,2,40.765024079,-73.98483595
7/9/2017,21:15:00,341,MISDEMEANOR,2,40.728873724,-73.992291119
3/29/2017,14:00:00,341,MISDEMEANOR,2,40.804528335,-73.921979732
5/24/2017,14:40:00,578,VIOLATION,1,40.641199094,-73.897920648
6/9/2017,12:00:00,341,MISDEMEANOR,2,40.822591402,-73.877777579
9/19/2017,22:00:00,110,FELONY,0,40.699959047,-73.959555102
5/7/2017,21:30:00,343,MISDEMEANOR,2,40.824765243,-73.940517095
6/25/2017,22:40:00,235,MISDEMEANOR,2,40.632193078,-73.894479347
1/5/2017,15:00:00,105,FELONY,0,40.648786956,-73.920378024
3/26/2017,14:30:00,361,MISDEMEANOR,2,40.860255352,-73.895585259
1/27/2017,8:15:00,578,VIOLATION,1,40.721461728,-73.84397927
1/29/2017,6:30:00,105,FELONY,0,40.827385306,-73.924496737
9/5/2017,12:10:00,105,FELONY,0,40.739173777,-73.982907637
7/5/2017,12:00:00,344,MISDEMEANOR,2,40.886611515,-73.843562757
9/25/2017,3:00:00,347,MISDEMEANOR,2,40.863698177,-73.917065772
7/22/2017,16:00:00,578,VIOLATION,1,40.758558657,-73.924856302
2/5/2017,3:15:00,347,MISDEMEANOR,2,40.625519098,-74.075983865
8/12/2017,15:25:00,578,VIOLATION,1,40.837635873,-73.889325316
2/20/2017,12:00:00,113,FELONY,0,40.811116426,-73.927329309
4/1/2017,17:00:00,578,VIOLATION,1,40.752525177,-73.861989117
9/5/2017,1:00:00,341,MISDEMEANOR,2,40.794515091,-73.966323533
4/11/2017,19:30:00,578,VIOLATION,1,40.757266081,-73.831575981
8/14/2017,0:29:00,347,MISDEMEANOR,2,40.636830347,-73.902178919
2/9/2017,7:00:00,578,VIOLATION,1,40.885015351,-73.91218585
2/11/2017,23:00:00,358,MISDEMEANOR,2,40.558958156,-74.125503797
7/6/2017,20:39:00,235,MISDEMEANOR,2,40.803998961,-73.960319058
7/10/2017,9:08:00,341,MISDEMEANOR,2,40.759295447,-73.969283215
2/16/2017,2:00:00,117,FELONY,0,40.876842441,-73.864717937
3/28/2017,12:00:00,112,FELONY,0,40.683543753,-73.972916457
8/25/2017,23:25:00,109,FELONY,0,40.749456053,-73.971308865
7/22/2017,5:11:00,351,MISDEMEANOR,2,40.807740799,-73.919635201
3/4/2017,18:26:00,236,MISDEMEANOR,2,40.849452916,-73.905997684
1/1/2017,1:10:00,347,MISDEMEANOR,2,40.670091146,-73.985546054
7/24/2017,15:00:00,109,FELONY,0,40.635321721,-73.945002295
8/8/2017,0:00:00,361,MISDEMEANOR,2,40.773880982,-73.982223576
2/12/2017,17:00:00,341,MISDEMEANOR,2,40.764949079,-73.877598169
9/18/2017,8:33:00,341,MISDEMEANOR,2,40.546062907,-74.192901723
2/12/2017,22:20:00,105,FELONY,0,40.794499397,-73.946579075
6/23/2017,14:00:00,351,MISDEMEANOR,2,40.63634376,-74.171202292
3/8/2017,21:00:00,126,FELONY,0,40.643253147,-73.948761296
3/16/2017,0:50:00,109,FELONY,0,40.832675994,-73.901215237
2/25/2017,22:20:00,361,MISDEMEANOR,2,40.671168243,-73.909688025
9/14/2017,12:23:00,578,VIOLATION,1,40.907854945,-73.906577126
6/15/2017,12:10:00,351,MISDEMEANOR,2,40.838871783,-73.821969406
5/8/2017,15:30:00,341,MISDEMEANOR,2,40.667289951,-73.860337899
7/23/2017,17:00:00,361,MISDEMEANOR,2,40.615739404,-74.087552847
1/31/2017,20:00:00,361,MISDEMEANOR,2,40.826828682,-73.9253465
6/27/2017,10:55:00,236,MISDEMEANOR,2,40.634877672,-74.018974489
6/14/2017,21:14:00,341,MISDEMEANOR,2,40.756159513,-73.996962256
8/16/2017,8:00:00,106,FELONY,0,40.643430903,-74.015834761
7/31/2017,7:15:00,351,MISDEMEANOR,2,40.880894428,-73.897483933
1/1/2017,0:00:00,235,MISDEMEANOR,2,40.675511659,-73.798186173
8/21/2017,10:48:00,344,MISDEMEANOR,2,40.679462679,-73.857795875
7/28/2017,21:00:00,351,MISDEMEANOR,2,40.827243034,-73.86964983
4/11/2017,22:30:00,351,MISDEMEANOR,2,40.668731148,-73.929737415
3/29/2017,11:00:00,112,FELONY,0,40.724781547,-74.000614772
3/9/2017,20:42:00,578,VIOLATION,1,40.75357091,-73.866635803
3/17/2017,18:00:00,341,MISDEMEANOR,2,40.76833035,-73.827988384
3/28/2017,15:37:00,578,VIOLATION,1,40.879047073,-73.867638932
5/22/2017,12:50:00,578,VIOLATION,1,40.881261603,-73.903128392
4/29/2017,15:30:00,112,FELONY,0,40.765342984,-73.989456666
8/20/2017,2:20:00,106,FELONY,0,40.798272234,-73.933754236
5/24/2017,17:23:00,341,MISDEMEANOR,2,40.607603626,-74.121046597
6/4/2017,5:45:00,344,MISDEMEANOR,2,40.830702032,-73.922039379
9/28/2017,19:00:00,361,MISDEMEANOR,2,40.818343038,-73.918744472
8/25/2017,12:03:00,344,MISDEMEANOR,2,40.819118929,-73.910177314
1/15/2017,2:30:00,106,FELONY,0,40.752764768,-73.858126655
5/31/2017,0:03:00,117,FELONY,0,40.809572323,-73.929220277
2/24/2017,11:30:00,341,MISDEMEANOR,2,40.764239239,-73.827027876
5/5/2017,17:30:00,235,MISDEMEANOR,2,40.798963998,-73.95031372
5/26/2017,17:50:00,341,MISDEMEANOR,2,40.711110777,-73.778437927
3/14/2017,9:00:00,578,VIOLATION,1,40.691671707,-73.929302157
7/3/2017,19:45:00,348,MISDEMEANOR,2,40.681182909,-73.873620085
8/15/2017,4:15:00,105,FELONY,0,40.792568606,-73.943955086
6/9/2017,12:03:00,361,MISDEMEANOR,2,40.80743404,-73.912970923
5/11/2017,8:40:00,341,MISDEMEANOR,2,40.816800597,-73.947240377
4/24/2017,23:40:00,352,MISDEMEANOR,2,40.680455944,-73.761385241
8/30/2017,9:00:00,109,FELONY,0,40.763679492,-73.889686461
5/30/2017,21:30:00,341,MISDEMEANOR,2,40.687720174,-73.850097925
4/8/2017,21:00:00,351,MISDEMEANOR,2,40.82871339,-73.889936373
5/11/2017,2:10:00,578,VIOLATION,1,40.754478061,-73.980167783
6/23/2017,17:42:00,358,MISDEMEANOR,2,40.745671404,-73.98962218
2/26/2017,11:30:00,351,MISDEMEANOR,2,40.590624474,-73.972925335
8/5/2017,20:38:00,344,MISDEMEANOR,2,40.683859356,-73.878998148
5/20/2017,10:00:00,109,FELONY,0,40.756417775,-73.835249002
4/6/2017,20:55:00,235,MISDEMEANOR,2,40.634376052,-73.883980622
11/16/2016,3:35:00,101,FELONY,0,40.658234712,-73.920683917
7/25/2017,2:40:00,344,MISDEMEANOR,2,40.880982138,-73.907066919
5/13/2017,15:30:00,341,MISDEMEANOR,2,40.589041623,-74.192640624
1/5/2017,7:30:00,578,VIOLATION,1,40.652673051,-73.932435625
1/27/2017,22:30:00,344,MISDEMEANOR,2,40.834806765,-73.89596489
3/20/2017,19:00:00,341,MISDEMEANOR,2,40.697737196,-73.928570853
4/6/2017,2:58:00,347,MISDEMEANOR,2,40.867241741,-73.86729726
1/6/2017,18:00:00,107,FELONY,0,40.72655334,-73.73693538
7/19/2017,17:45:00,578,VIOLATION,1,40.855295474,-73.927552157
5/12/2017,17:35:00,351,MISDEMEANOR,2,40.818480286,-73.941393415
3/8/2017,12:00:00,341,MISDEMEANOR,2,40.751209936,-73.720769666
1/31/2017,1:00:00,351,MISDEMEANOR,2,40.811375978,-73.958053242
1/1/2017,10:10:00,109,FELONY,0,40.743171849,-73.976984588
9/5/2017,11:50:00,351,MISDEMEANOR,2,40.800846321,-73.949030085
3/16/2017,15:05:00,578,VIOLATION,1,40.777896796,-73.984017007
8/25/2017,10:48:00,107,FELONY,0,40.800832637,-73.937916228
5/24/2017,15:13:00,344,MISDEMEANOR,2,40.825225023,-73.916268224
6/17/2017,3:40:00,341,MISDEMEANOR,2,40.596779003,-73.965274575
7/14/2017,20:00:00,106,FELONY,0,40.836403673,-73.866184268
3/30/2017,7:00:00,106,FELONY,0,40.850296286,-73.913988382
1/6/2017,18:00:00,348,MISDEMEANOR,2,40.760170055,-73.877202664
1/4/2017,0:30:00,361,MISDEMEANOR,2,40.637981424,-73.939541405
1/2/2017,20:30:00,344,MISDEMEANOR,2,40.709555918,-73.782060897
3/20/2017,23:10:00,351,MISDEMEANOR,2,40.597750966,-73.966296734
9/26/2017,21:34:00,578,VIOLATION,1,40.88383423,-73.860986021
5/26/2017,22:48:00,105,FELONY,0,40.70980993,-73.940417681
7/12/2017,15:32:00,341,MISDEMEANOR,2,40.827132485,-73.887149486
8/9/2017,12:20:00,105,FELONY,0,40.681215752,-73.942033227
7/20/2017,22:03:00,343,MISDEMEANOR,2,40.579162625,-74.000372232
5/2/2017,16:10:00,106,FELONY,0,40.705673588,-73.935364701
5/1/2017,21:30:00,578,VIOLATION,1,40.814715642,-73.938264545
4/14/2017,7:30:00,126,FELONY,0,40.633298082,-73.905801359
9/21/2017,18:00:00,341,MISDEMEANOR,2,40.759425516,-73.991915788
1/3/2017,21:16:00,126,FELONY,0,40.743470455,-74.005393004
7/9/2017,18:00:00,351,MISDEMEANOR,2,40.821944924,-73.916048341
1/27/2016,7:39:00,578,VIOLATION,1,40.861354575,-73.867486153
6/26/2017,23:08:00,578,VIOLATION,1,40.688743366,-73.944983476
8/1/2017,21:00:00,578,VIOLATION,1,40.67359666,-73.962956206
1/31/2017,11:00:00,351,MISDEMEANOR,2,40.834703714,-73.882948299
6/15/2017,18:30:00,578,VIOLATION,1,40.695043511,-73.748062222
1/9/2017,1:48:00,235,MISDEMEANOR,2,40.683371119,-74.005961425
2/22/2017,13:45:00,341,MISDEMEANOR,2,40.813008529,-73.956545769
4/11/2017,6:07:00,126,FELONY,0,40.867001467,-73.889312599
3/2/2017,15:00:00,109,FELONY,0,40.814176928,-73.898446511
4/19/2017,14:00:00,106,FELONY,0,40.589788318,-73.788677052
8/17/2017,22:10:00,578,VIOLATION,1,40.727606514,-73.97781979
2/17/2017,11:40:00,109,FELONY,0,40.769410365,-73.961906498
6/22/2017,4:00:00,109,FELONY,0,40.725771261,-73.983748095
3/11/2017,14:00:00,578,VIOLATION,1,40.622153897,-74.027284856
8/24/2017,21:50:00,344,MISDEMEANOR,2,40.811393119,-73.922314872
4/4/2017,23:20:00,340,MISDEMEANOR,2,40.669928969,-73.918889226
4/9/2017,15:10:00,106,FELONY,0,40.678036287,-73.781349107
7/9/2017,5:00:00,110,FELONY,0,40.791261251,-73.947968449
9/5/2017,0:50:00,361,MISDEMEANOR,2,40.576228423,-73.998766718
1/18/2017,22:48:00,235,MISDEMEANOR,2,40.830145224,-73.891878074
1/13/2017,18:00:00,107,FELONY,0,40.725470776,-73.789812613
5/22/2017,14:00:00,351,MISDEMEANOR,2,40.590974199,-73.978275632
8/15/2017,6:00:00,126,FELONY,0,40.698158838,-73.795084668
5/21/2017,21:30:00,361,MISDEMEANOR,2,40.848549094,-73.868635775
3/6/2017,13:47:00,107,FELONY,0,40.70080008,-73.923857486
3/20/2017,21:35:00,578,VIOLATION,1,40.73410758,-73.886892076
3/30/2017,13:13:00,109,FELONY,0,40.716344152,-74.001253193
8/23/2017,18:30:00,351,MISDEMEANOR,2,40.714394558,-73.986254287
4/29/2017,11:15:00,235,MISDEMEANOR,2,40.8223923,-73.919888489
4/9/2017,8:40:00,344,MISDEMEANOR,2,40.632104282,-73.956548267
8/5/2017,23:00:00,105,FELONY,0,40.667910217,-73.792913828
1/4/2017,19:00:00,109,FELONY,0,40.750586023,-73.870265411
7/27/2017,9:30:00,361,MISDEMEANOR,2,40.764434359,-73.988265529
5/11/2017,23:00:00,109,FELONY,0,40.693338926,-73.914782256
8/9/2017,7:30:00,361,MISDEMEANOR,2,40.862919927,-73.922815053
8/24/2017,16:45:00,341,MISDEMEANOR,2,40.670610512,-73.973509301
12/10/2016,23:43:00,109,FELONY,0,40.736868993,-73.989706546
5/3/2017,17:00:00,348,MISDEMEANOR,2,40.812975208,-73.916092168
2/16/2017,2:30:00,105,FELONY,0,40.74233111,-73.902143114
9/20/2017,9:00:00,578,VIOLATION,1,40.901651279,-73.840734726
2/18/2017,18:50:00,361,MISDEMEANOR,2,40.629096382,-73.976850998
6/26/2017,7:45:00,109,FELONY,0,40.612519608,-74.011343277
12/24/2016,4:36:00,578,VIOLATION,1,40.707569832,-73.966720928
5/11/2017,5:49:00,109,FELONY,0,40.764434359,-73.988265529
6/9/2017,10:00:00,351,MISDEMEANOR,2,40.829604376,-73.931016548
3/31/2017,21:00:00,109,FELONY,0,40.82097631,-73.890230985
3/6/2017,18:40:00,235,MISDEMEANOR,2,40.796341237,-73.941199816
9/20/2017,20:05:00,235,MISDEMEANOR,2,40.878595578,-73.868847623
2/26/2017,14:30:00,352,MISDEMEANOR,2,40.716835174,-73.99171894
3/10/2017,23:45:00,106,FELONY,0,40.84707006,-73.884357852
8/12/2017,10:15:00,344,MISDEMEANOR,2,40.888908854,-73.845626108
7/30/2017,22:55:00,235,MISDEMEANOR,2,40.816504533,-73.850599046
8/23/2017,13:19:00,351,MISDEMEANOR,2,40.566392819,-74.101550407
6/26/2017,17:00:00,353,MISDEMEANOR,2,40.735142567,-73.806611515
8/18/2017,7:53:00,361,MISDEMEANOR,2,40.738468651,-73.725297668
5/18/2017,13:30:00,578,VIOLATION,1,40.838944426,-73.900642148
8/22/2017,16:30:00,351,MISDEMEANOR,2,40.591974719,-73.794056674
3/10/2017,6:50:00,578,VIOLATION,1,40.667390177,-73.870949908
3/22/2017,6:50:00,348,MISDEMEANOR,2,40.853355456,-73.881668378
3/10/2017,18:50:00,352,MISDEMEANOR,2,40.814796857,-73.901169522
4/11/2017,18:50:00,341,MISDEMEANOR,2,40.763559272,-73.994933158
9/4/2017,10:00:00,361,MISDEMEANOR,2,40.723090704,-74.004139482
9/7/2017,18:00:00,351,MISDEMEANOR,2,40.824897884,-73.954547119
6/6/2017,14:10:00,341,MISDEMEANOR,2,40.74725466,-73.941892761
9/6/2017,21:30:00,107,FELONY,0,40.602283033,-73.745509688
9/18/2017,18:51:00,344,MISDEMEANOR,2,40.676828327,-73.934538222
8/7/2017,2:20:00,106,FELONY,0,40.658294539,-73.90542006
1/30/2017,4:02:00,578,VIOLATION,1,40.827700422,-73.942642749
7/29/2017,5:37:00,235,MISDEMEANOR,2,40.750999048,-73.990624712
8/27/2017,2:38:00,126,FELONY,0,40.828245656,-73.870359707
7/17/2017,5:00:00,121,FELONY,0,40.626312381,-74.144608293
2/7/2017,12:30:00,341,MISDEMEANOR,2,40.825800379,-73.86345589
1/22/2017,0:15:00,347,MISDEMEANOR,2,40.582106642,-74.131509047
8/2/2017,10:20:00,341,MISDEMEANOR,2,40.641133329,-74.116405149
5/30/2017,1:55:00,344,MISDEMEANOR,2,40.667554464,-73.940978107
8/15/2017,22:00:00,352,MISDEMEANOR,2,40.679384445,-73.960126407
4/22/2017,5:15:00,344,MISDEMEANOR,2,40.690505869,-73.959005521
5/26/2017,22:40:00,344,MISDEMEANOR,2,40.710441364,-73.96852661
2/19/2017,9:30:00,341,MISDEMEANOR,2,40.771405551,-73.947352156
4/3/2017,2:13:00,235,MISDEMEANOR,2,40.83364432,-73.926141093
1/21/2017,12:39:00,121,FELONY,0,40.804384046,-73.937421669
1/19/2017,20:50:00,110,FELONY,0,40.680048726,-73.775909194
5/14/2017,2:00:00,578,VIOLATION,1,40.755812912,-73.986400949
8/6/2017,12:11:00,578,VIOLATION,1,40.855322095,-73.885811145
4/8/2017,21:00:00,109,FELONY,0,40.760105841,-73.987703177
1/27/2017,15:00:00,340,MISDEMEANOR,2,40.617367144,-74.008700243
8/6/2017,3:15:00,109,FELONY,0,40.747639024,-73.883938566
3/6/2017,22:00:00,351,MISDEMEANOR,2,40.750581063,-73.88635521
4/23/2017,4:45:00,341,MISDEMEANOR,2,40.842801995,-73.838609513
7/18/2017,8:40:00,355,MISDEMEANOR,2,40.714012633,-73.830527359
7/10/2017,5:15:00,109,FELONY,0,40.695461086,-73.941973961
9/8/2017,16:50:00,341,MISDEMEANOR,2,40.666156252,-73.924927955
8/21/2017,7:33:00,361,MISDEMEANOR,2,40.693257496,-73.972912512
5/15/2017,11:40:00,578,VIOLATION,1,40.674293444,-73.961766148
4/28/2017,23:15:00,347,MISDEMEANOR,2,40.623188378,-74.149237695
2/12/2017,1:40:00,341,MISDEMEANOR,2,40.780493821,-73.954862683
2/21/2017,2:45:00,578,VIOLATION,1,40.671495159,-73.885358019
3/29/2017,21:55:00,578,VIOLATION,1,40.85556546,-73.929171333
2/23/2017,12:00:00,578,VIOLATION,1,40.83125348,-73.856145284
6/4/2017,3:30:00,348,MISDEMEANOR,2,40.767972018,-73.911683129
8/31/2017,14:00:00,109,FELONY,0,40.647354012,-74.007990639
4/20/2017,22:55:00,117,FELONY,0,40.538540481,-74.192232415
8/1/2011,18:00:00,112,FELONY,0,40.701080495,-73.882064889
9/13/2017,9:25:00,112,FELONY,0,40.746976717,-73.897538426
5/24/2017,12:00:00,109,FELONY,0,40.796289606,-73.971595673
1/28/2017,23:00:00,341,MISDEMEANOR,2,40.637096864,-74.006105014
9/24/2017,19:00:00,341,MISDEMEANOR,2,40.751600255,-73.992046671
12/25/2016,12:00:00,341,MISDEMEANOR,2,40.806729376,-73.939929969
2/5/2017,14:00:00,105,FELONY,0,40.577191856,-74.00057021
4/5/2017,3:25:00,578,VIOLATION,1,40.685713852,-73.981680984
9/12/2017,17:30:00,344,MISDEMEANOR,2,40.677756138,-73.951290912
8/10/2017,20:20:00,126,FELONY,0,40.609776567,-73.750613393
8/23/2017,14:20:00,359,MISDEMEANOR,2,40.791151867,-73.884371919
4/23/2017,18:15:00,344,MISDEMEANOR,2,40.663382884,-73.886665968
9/5/2017,17:00:00,341,MISDEMEANOR,2,40.690866375,-73.985848057
3/5/2017,0:00:00,578,VIOLATION,1,40.698712505,-73.939771237
1/18/2017,1:45:00,344,MISDEMEANOR,2,40.64500992,-74.008635382
6/9/2017,14:55:00,578,VIOLATION,1,40.86510957,-73.921883351
4/15/2017,6:00:00,126,FELONY,0,40.832844936,-73.913342415
12/26/2016,18:15:00,121,FELONY,0,40.80203233,-73.949682945
1/24/2017,17:30:00,106,FELONY,0,40.791151867,-73.884371919
8/3/2017,12:43:00,355,MISDEMEANOR,2,40.719404551,-74.001884563
7/6/2017,23:15:00,341,MISDEMEANOR,2,40.87864856,-73.824083214
9/26/2017,18:00:00,351,MISDEMEANOR,2,40.852447171,-73.890211582
1/31/2017,14:00:00,341,MISDEMEANOR,2,40.840415684,-73.91083162
4/8/2017,14:00:00,341,MISDEMEANOR,2,40.699235227,-73.753333403
4/28/2017,13:00:00,109,FELONY,0,40.759139936,-73.990266211
9/28/2017,20:10:00,106,FELONY,0,40.667359783,-73.89809329
8/19/2017,15:00:00,351,MISDEMEANOR,2,40.821678052,-73.915181546
2/20/2017,15:00:00,105,FELONY,0,40.682271108,-73.939353426
6/19/2017,7:00:00,110,FELONY,0,40.881629364,-73.84520182
7/29/2017,20:41:00,126,FELONY,0,40.595094839,-74.157842011
9/27/2017,18:45:00,359,MISDEMEANOR,2,40.876234294,-73.868103765
1/13/2017,13:40:00,341,MISDEMEANOR,2,40.866498474,-73.897451893
1/28/2017,23:51:00,361,MISDEMEANOR,2,40.816597607,-73.953924166
